REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
REGION1,SEWIOFPH3,S03B2,2016,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2017,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2018,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2019,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2020,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2021,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2022,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2023,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2024,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2025,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2026,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2027,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2028,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2029,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2030,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2031,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2032,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2033,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2034,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2035,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2036,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2037,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2038,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2039,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2040,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2041,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2042,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2043,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2044,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2045,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2046,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2047,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2048,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2049,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2050,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2051,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2052,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2053,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2054,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2055,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2056,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2057,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2058,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2059,0.4102396170000001
REGION1,SEWIOFPH3,S03B2,2060,0.4102396170000001
REGION1,SEWIOFPH3,S03B3,2015,0.41691352
REGION1,SEWIOFPH3,S03B3,2016,0.41691352
REGION1,SEWIOFPH3,S03B3,2017,0.41691352
REGION1,SEWIOFPH3,S03B3,2018,0.41691352
REGION1,SEWIOFPH3,S03B3,2019,0.41691352
REGION1,SEWIOFPH3,S03B3,2020,0.41691352
REGION1,SEWIOFPH3,S03B3,2021,0.41691352
REGION1,SEWIOFPH3,S03B3,2022,0.41691352
REGION1,SEWIOFPH3,S03B3,2023,0.41691352
REGION1,SEWIOFPH3,S03B3,2024,0.41691352
REGION1,SEWIOFPH3,S03B3,2025,0.41691352
REGION1,SEWIOFPH3,S03B3,2026,0.41691352
REGION1,SEWIOFPH3,S03B3,2027,0.41691352
REGION1,SEWIOFPH3,S03B3,2028,0.41691352
REGION1,SEWIOFPH3,S03B3,2029,0.41691352
REGION1,SEWIOFPH3,S03B3,2030,0.41691352
REGION1,SEWIOFPH3,S03B3,2031,0.41691352
REGION1,SEWIOFPH3,S03B3,2032,0.41691352
REGION1,SEWIOFPH3,S03B3,2033,0.41691352
REGION1,SEWIOFPH3,S03B3,2034,0.41691352
REGION1,SEWIOFPH3,S03B3,2035,0.41691352
REGION1,SEWIOFPH3,S03B3,2036,0.41691352
REGION1,SEWIOFPH3,S03B3,2037,0.41691352
REGION1,SEWIOFPH3,S03B3,2038,0.41691352
REGION1,SEWIOFPH3,S03B3,2039,0.41691352
REGION1,SEWIOFPH3,S03B3,2040,0.41691352
REGION1,SEWIOFPH3,S03B3,2041,0.41691352
REGION1,SEWIOFPH3,S03B3,2042,0.41691352
REGION1,SEWIOFPH3,S03B3,2043,0.41691352
REGION1,SEWIOFPH3,S03B3,2044,0.41691352
REGION1,SEWIOFPH3,S03B3,2045,0.41691352
REGION1,SEWIOFPH3,S03B3,2046,0.41691352
REGION1,SEWIOFPH3,S03B3,2047,0.41691352
REGION1,SEWIOFPH3,S03B3,2048,0.41691352
REGION1,SEWIOFPH3,S03B3,2049,0.41691352
REGION1,SEWIOFPH3,S03B3,2050,0.41691352
REGION1,SEWIOFPH3,S03B3,2051,0.41691352
REGION1,SEWIOFPH3,S03B3,2052,0.41691352
REGION1,SEWIOFPH3,S03B3,2053,0.41691352
REGION1,SEWIOFPH3,S03B3,2054,0.41691352
REGION1,SEWIOFPH3,S03B3,2055,0.41691352
REGION1,SEWIOFPH3,S03B3,2056,0.41691352
REGION1,SEWIOFPH3,S03B3,2057,0.41691352
REGION1,SEWIOFPH3,S03B3,2058,0.41691352
REGION1,SEWIOFPH3,S03B3,2059,0.41691352
REGION1,SEWIOFPH3,S03B3,2060,0.41691352
REGION1,SEWIOFPH3,S04B1,2015,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2016,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2017,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2018,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2019,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2020,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2021,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2022,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2023,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2024,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2025,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2026,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2027,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2028,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2029,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2030,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2031,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2032,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2033,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2034,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2035,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2036,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2037,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2038,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2039,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2040,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2041,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2042,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2043,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2044,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2045,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2046,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2047,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2048,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2049,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2050,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2051,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2052,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2053,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2054,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2055,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2056,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2057,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2058,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2059,0.5152088979999999
REGION1,SEWIOFPH3,S04B1,2060,0.5152088979999999
REGION1,SEWIOFPH3,S04B2,2015,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2016,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2017,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2018,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2019,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2020,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2021,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2022,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2023,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2024,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2025,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2026,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2027,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2028,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2029,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2030,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2031,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2032,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2033,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2034,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2035,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2036,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2037,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2038,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2039,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2040,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2041,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2042,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2043,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2044,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2045,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2046,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2047,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2048,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2049,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2050,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2051,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2052,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2053,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2054,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2055,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2056,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2057,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2058,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2059,0.5289534370000001
REGION1,SEWIOFPH3,S04B2,2060,0.5289534370000001
REGION1,SEWIOFPH3,S04B3,2015,0.525528297
REGION1,SEWIOFPH3,S04B3,2016,0.525528297
REGION1,SEWIOFPH3,S04B3,2017,0.525528297
REGION1,SEWIOFPH3,S04B3,2018,0.525528297
REGION1,SEWIOFPH3,S04B3,2019,0.525528297
REGION1,SEWIOFPH3,S04B3,2020,0.525528297
REGION1,SEWIOFPH3,S04B3,2021,0.525528297
REGION1,SEWIOFPH3,S04B3,2022,0.525528297
REGION1,SEWIOFPH3,S04B3,2023,0.525528297
REGION1,SEWIOFPH3,S04B3,2024,0.525528297
REGION1,SEWIOFPH3,S04B3,2025,0.525528297
REGION1,SEWIOFPH3,S04B3,2026,0.525528297
REGION1,SEWIOFPH3,S04B3,2027,0.525528297
REGION1,SEWIOFPH3,S04B3,2028,0.525528297
REGION1,SEWIOFPH3,S04B3,2029,0.525528297
REGION1,SEWIOFPH3,S04B3,2030,0.525528297
REGION1,SEWIOFPH3,S04B3,2031,0.525528297
REGION1,SEWIOFPH3,S04B3,2032,0.525528297
REGION1,SEWIOFPH3,S04B3,2033,0.525528297
REGION1,SEWIOFPH3,S04B3,2034,0.525528297
REGION1,SEWIOFPH3,S04B3,2035,0.525528297
REGION1,SEWIOFPH3,S04B3,2036,0.525528297
REGION1,SEWIOFPH3,S04B3,2037,0.525528297
REGION1,SEWIOFPH3,S04B3,2038,0.525528297
REGION1,SEWIOFPH3,S04B3,2039,0.525528297
REGION1,SEWIOFPH3,S04B3,2040,0.525528297
REGION1,SEWIOFPH3,S04B3,2041,0.525528297
REGION1,SEWIOFPH3,S04B3,2042,0.525528297
REGION1,SEWIOFPH3,S04B3,2043,0.525528297
REGION1,SEWIOFPH3,S04B3,2044,0.525528297
REGION1,SEWIOFPH3,S04B3,2045,0.525528297
REGION1,SEWIOFPH3,S04B3,2046,0.525528297
REGION1,SEWIOFPH3,S04B3,2047,0.525528297
REGION1,SEWIOFPH3,S04B3,2048,0.525528297
REGION1,SEWIOFPH3,S04B3,2049,0.525528297
REGION1,SEWIOFPH3,S04B3,2050,0.525528297
REGION1,SEWIOFPH3,S04B3,2051,0.525528297
REGION1,SEWIOFPH3,S04B3,2052,0.525528297
REGION1,SEWIOFPH3,S04B3,2053,0.525528297
REGION1,SEWIOFPH3,S04B3,2054,0.525528297
REGION1,SEWIOFPH3,S04B3,2055,0.525528297
REGION1,SEWIOFPH3,S04B3,2056,0.525528297
REGION1,SEWIOFPH3,S04B3,2057,0.525528297
REGION1,SEWIOFPH3,S04B3,2058,0.525528297
REGION1,SEWIOFPH3,S04B3,2059,0.525528297
REGION1,SEWIOFPH3,S04B3,2060,0.525528297
REGION1,SEWIOFPH3,S05B1,2015,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2016,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2017,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2018,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2019,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2020,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2021,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2022,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2023,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2024,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2025,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2026,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2027,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2028,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2029,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2030,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2031,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2032,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2033,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2034,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2035,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2036,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2037,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2038,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2039,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2040,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2041,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2042,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2043,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2044,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2045,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2046,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2047,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2048,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2049,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2050,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2051,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2052,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2053,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2054,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2055,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2056,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2057,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2058,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2059,0.5397862729999999
REGION1,SEWIOFPH3,S05B1,2060,0.5397862729999999
REGION1,SEWIOFPH3,S05B2,2015,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2016,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2017,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2018,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2019,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2020,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2021,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2022,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2023,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2024,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2025,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2026,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2027,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2028,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2029,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2030,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2031,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2032,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2033,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2034,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2035,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2036,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2037,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2038,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2039,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2040,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2041,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2042,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2043,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2044,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2045,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2046,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2047,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2048,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2049,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2050,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2051,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2052,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2053,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2054,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2055,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2056,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2057,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2058,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2059,0.5460733010000001
REGION1,SEWIOFPH3,S05B2,2060,0.5460733010000001
REGION1,SEWIOFPH3,S05B3,2015,0.54091544
REGION1,SEWIOFPH3,S05B3,2016,0.54091544
REGION1,SEWIOFPH3,S05B3,2017,0.54091544
REGION1,SEWIOFPH3,S05B3,2018,0.54091544
REGION1,SEWIOFPH3,S05B3,2019,0.54091544
REGION1,SEWIOFPH3,S05B3,2020,0.54091544
REGION1,SEWIOFPH3,S05B3,2021,0.54091544
REGION1,SEWIOFPH3,S05B3,2022,0.54091544
REGION1,SEWIOFPH3,S05B3,2023,0.54091544
REGION1,SEWIOFPH3,S05B3,2024,0.54091544
REGION1,SEWIOFPH3,S05B3,2025,0.54091544
REGION1,SEWIOFPH3,S05B3,2026,0.54091544
REGION1,SEWIOFPH3,S05B3,2027,0.54091544
REGION1,SEWIOFPH3,S05B3,2028,0.54091544
REGION1,SEWIOFPH3,S05B3,2029,0.54091544
REGION1,SEWIOFPH3,S05B3,2030,0.54091544
REGION1,SEWIOFPH3,S05B3,2031,0.54091544
REGION1,SEWIOFPH3,S05B3,2032,0.54091544
REGION1,SEWIOFPH3,S05B3,2033,0.54091544
REGION1,SEWIOFPH3,S05B3,2034,0.54091544
REGION1,SEWIOFPH3,S05B3,2035,0.54091544
REGION1,SEWIOFPH3,S05B3,2036,0.54091544
REGION1,SEWIOFPH3,S05B3,2037,0.54091544
REGION1,SEWIOFPH3,S05B3,2038,0.54091544
REGION1,SEWIOFPH3,S05B3,2039,0.54091544
REGION1,SEWIOFPH3,S05B3,2040,0.54091544
REGION1,SEWIOFPH3,S05B3,2041,0.54091544
REGION1,SEWIOFPH3,S05B3,2042,0.54091544
REGION1,SEWIOFPH3,S05B3,2043,0.54091544
REGION1,SEWIOFPH3,S05B3,2044,0.54091544
REGION1,SEWIOFPH3,S05B3,2045,0.54091544
REGION1,SEWIOFPH3,S05B3,2046,0.54091544
REGION1,SEWIOFPH3,S05B3,2047,0.54091544
REGION1,SEWIOFPH3,S05B3,2048,0.54091544
REGION1,SEWIOFPH3,S05B3,2049,0.54091544
REGION1,SEWIOFPH3,S05B3,2050,0.54091544
REGION1,SEWIOFPH3,S05B3,2051,0.54091544
REGION1,SEWIOFPH3,S05B3,2052,0.54091544
REGION1,SEWIOFPH3,S05B3,2053,0.54091544
REGION1,SEWIOFPH3,S05B3,2054,0.54091544
REGION1,SEWIOFPH3,S05B3,2055,0.54091544
REGION1,SEWIOFPH3,S05B3,2056,0.54091544
REGION1,SEWIOFPH3,S05B3,2057,0.54091544
REGION1,SEWIOFPH3,S05B3,2058,0.54091544
REGION1,SEWIOFPH3,S05B3,2059,0.54091544
REGION1,SEWIOFPH3,S05B3,2060,0.54091544
REGION1,SEWIOFPN2,S01B1,2015,0.476325521
REGION1,SEWIOFPN2,S01B1,2016,0.476325521
REGION1,SEWIOFPN2,S01B1,2017,0.476325521
REGION1,SEWIOFPN2,S01B1,2018,0.476325521
REGION1,SEWIOFPN2,S01B1,2019,0.476325521
REGION1,SEWIOFPN2,S01B1,2020,0.476325521
REGION1,SEWIOFPN2,S01B1,2021,0.476325521
REGION1,SEWIOFPN2,S01B1,2022,0.476325521
REGION1,SEWIOFPN2,S01B1,2023,0.476325521
REGION1,SEWIOFPN2,S01B1,2024,0.476325521
REGION1,SEWIOFPN2,S01B1,2025,0.476325521
REGION1,SEWIOFPN2,S01B1,2026,0.476325521
REGION1,SEWIOFPN2,S01B1,2027,0.476325521
REGION1,SEWIOFPN2,S01B1,2028,0.476325521
REGION1,SEWIOFPN2,S01B1,2029,0.476325521
REGION1,SEWIOFPN2,S01B1,2030,0.476325521
REGION1,SEWIOFPN2,S01B1,2031,0.476325521
REGION1,SEWIOFPN2,S01B1,2032,0.476325521
REGION1,SEWIOFPN2,S01B1,2033,0.476325521
REGION1,SEWIOFPN2,S01B1,2034,0.476325521
REGION1,SEWIOFPN2,S01B1,2035,0.476325521
REGION1,SEWIOFPN2,S01B1,2036,0.476325521
REGION1,SEWIOFPN2,S01B1,2037,0.476325521
REGION1,SEWIOFPN2,S01B1,2038,0.476325521
REGION1,SEWIOFPN2,S01B1,2039,0.476325521
REGION1,SEWIOFPN2,S01B1,2040,0.476325521
REGION1,SEWIOFPN2,S01B1,2041,0.476325521
REGION1,SEWIOFPN2,S01B1,2042,0.476325521
REGION1,SEWIOFPN2,S01B1,2043,0.476325521
REGION1,SEWIOFPN2,S01B1,2044,0.476325521
REGION1,SEWIOFPN2,S01B1,2045,0.476325521
REGION1,SEWIOFPN2,S01B1,2046,0.476325521
REGION1,SEWIOFPN2,S01B1,2047,0.476325521
REGION1,SEWIOFPN2,S01B1,2048,0.476325521
REGION1,SEWIOFPN2,S01B1,2049,0.476325521
REGION1,SEWIOFPN2,S01B1,2050,0.476325521
REGION1,SEWIOFPN2,S01B1,2051,0.476325521
REGION1,SEWIOFPN2,S01B1,2052,0.476325521
REGION1,SEWIOFPN2,S01B1,2053,0.476325521
REGION1,SEWIOFPN2,S01B1,2054,0.476325521
REGION1,SEWIOFPN2,S01B1,2055,0.476325521
REGION1,SEWIOFPN2,S01B1,2056,0.476325521
REGION1,SEWIOFPN2,S01B1,2057,0.476325521
REGION1,SEWIOFPN2,S01B1,2058,0.476325521
REGION1,SEWIOFPN2,S01B1,2059,0.476325521
REGION1,SEWIOFPN2,S01B1,2060,0.476325521
REGION1,SEWIOFPN2,S01B2,2015,0.496453655
REGION1,SEWIOFPN2,S01B2,2016,0.496453655
REGION1,SEWIOFPN2,S01B2,2017,0.496453655
REGION1,SEWIOFPN2,S01B2,2018,0.496453655
REGION1,SEWIOFPN2,S01B2,2019,0.496453655
REGION1,SEWIOFPN2,S01B2,2020,0.496453655
REGION1,SEWIOFPN2,S01B2,2021,0.496453655
REGION1,SEWIOFPN2,S01B2,2022,0.496453655
REGION1,SEWIOFPN2,S01B2,2023,0.496453655
REGION1,SEWIOFPN2,S01B2,2024,0.496453655
REGION1,SEWIOFPN2,S01B2,2025,0.496453655
REGION1,SEWIOFPN2,S01B2,2026,0.496453655
REGION1,SEWIOFPN2,S01B2,2027,0.496453655
REGION1,SEWIOFPN2,S01B2,2028,0.496453655
REGION1,SEWIOFPN2,S01B2,2029,0.496453655
REGION1,SEWIOFPN2,S01B2,2030,0.496453655
REGION1,SEWIOFPN2,S01B2,2031,0.496453655
REGION1,SEWIOFPN2,S01B2,2032,0.496453655
REGION1,SEWIOFPN2,S01B2,2033,0.496453655
REGION1,SEWIOFPN2,S01B2,2034,0.496453655
REGION1,SEWIOFPN2,S01B2,2035,0.496453655
REGION1,SEWIOFPN2,S01B2,2036,0.496453655
REGION1,SEWIOFPN2,S01B2,2037,0.496453655
REGION1,SEWIOFPN2,S01B2,2038,0.496453655
REGION1,SEWIOFPN2,S01B2,2039,0.496453655
REGION1,SEWIOFPN2,S01B2,2040,0.496453655
REGION1,SEWIOFPN2,S01B2,2041,0.496453655
REGION1,SEWIOFPN2,S01B2,2042,0.496453655
REGION1,SEWIOFPN2,S01B2,2043,0.496453655
REGION1,SEWIOFPN2,S01B2,2044,0.496453655
REGION1,SEWIOFPN2,S01B2,2045,0.496453655
REGION1,SEWIOFPN2,S01B2,2046,0.496453655
REGION1,SEWIOFPN2,S01B2,2047,0.496453655
REGION1,SEWIOFPN2,S01B2,2048,0.496453655
REGION1,SEWIOFPN2,S01B2,2049,0.496453655
REGION1,SEWIOFPN2,S01B2,2050,0.496453655
REGION1,SEWIOFPN2,S01B2,2051,0.496453655
REGION1,SEWIOFPN2,S01B2,2052,0.496453655
REGION1,SEWIOFPN2,S01B2,2053,0.496453655
REGION1,SEWIOFPN2,S01B2,2054,0.496453655
REGION1,SEWIOFPN2,S01B2,2055,0.496453655
REGION1,SEWIOFPN2,S01B2,2056,0.496453655
REGION1,SEWIOFPN2,S01B2,2057,0.496453655
REGION1,SEWIOFPN2,S01B2,2058,0.496453655
